,nm_uf,uf,cod_mun,nm_mun,tipo,cod_uf,pop
3031,Minas Gerais,MG,3167103,Serro,RuralAdjacente,31,20915
3032,Minas Gerais,MG,3167202,Sete Lagoas,Urbano,31,243950
3033,Minas Gerais,MG,3167301,Silveirânia,RuralAdjacente,31,2267
3034,Minas Gerais,MG,3167400,Silvianópolis,RuralAdjacente,31,6258
3035,Minas Gerais,MG,3167509,Simão Pereira,Urbano,31,2621
3036,Minas Gerais,MG,3167608,Simonésia,RuralAdjacente,31,19834
3037,Minas Gerais,MG,3167707,Sobrália,RuralAdjacente,31,5476
3038,Minas Gerais,MG,3167806,Soledade de Minas,RuralAdjacente,31,6226
3039,Minas Gerais,MG,3167905,Tabuleiro,RuralAdjacente,31,3669
3040,Minas Gerais,MG,3168002,Taiobeiras,Urbano,31,34653
3041,Minas Gerais,MG,3168051,Taparuba,RuralAdjacente,31,3093
3042,Minas Gerais,MG,3168101,Tapira,RuralAdjacente,31,4890
3043,Minas Gerais,MG,3168200,Tapiraí,RuralAdjacente,31,1869
3044,Minas Gerais,MG,3168309,Taquaraçu de Minas,RuralAdjacente,31,4120
3045,Minas Gerais,MG,3168408,Tarumirim,RuralAdjacente,31,14280
3046,Minas Gerais,MG,3168507,Teixeiras,RuralAdjacente,31,11680
3047,Minas Gerais,MG,3168606,Teófilo Otoni,Urbano,31,141269
3048,Minas Gerais,MG,3168705,Timóteo,Urbano,31,91268
3049,Minas Gerais,MG,3168804,Tiradentes,Urbano,31,8160
3050,Minas Gerais,MG,3168903,Tiros,RuralAdjacente,31,6369
3051,Minas Gerais,MG,3169000,Tocantins,Urbano,31,16769
3052,Minas Gerais,MG,3169059,Tocos do Moji,RuralAdjacente,31,4117
3053,Minas Gerais,MG,3169109,Toledo,RuralAdjacente,31,6336
3054,Minas Gerais,MG,3169208,Tombos,RuralAdjacente,31,7683
3055,Minas Gerais,MG,3169307,Três Corações,Urbano,31,80561
3056,Minas Gerais,MG,3169356,Três Marias,Urbano,31,33062
3057,Minas Gerais,MG,3169406,Três Pontas,Urbano,31,57127
3058,Minas Gerais,MG,3169505,Tumiritinga,RuralAdjacente,31,6797
3059,Minas Gerais,MG,3169604,Tupaciguara,Urbano,31,25466
3060,Minas Gerais,MG,3169703,Turmalina,IntermediarioAdjacente,31,20280
3061,Minas Gerais,MG,3169802,Turvolândia,RuralAdjacente,31,5099
3062,Minas Gerais,MG,3169901,Ubá,Urbano,31,117995
3063,Minas Gerais,MG,3170008,Ubaí,RuralAdjacente,31,12661
3064,Minas Gerais,MG,3170057,Ubaporanga,RuralAdjacente,31,12514
3065,Minas Gerais,MG,3170107,Uberaba,Urbano,31,340277
3066,Minas Gerais,MG,3170206,Uberlândia,Urbano,31,706597
3067,Minas Gerais,MG,3170305,Umburatiba,RuralAdjacente,31,2582
3068,Minas Gerais,MG,3170404,Unaí,Urbano,31,85461
3069,Minas Gerais,MG,3170438,União de Minas,RuralAdjacente,31,4265
3070,Minas Gerais,MG,3170479,Uruana de Minas,RuralAdjacente,31,3256
3071,Minas Gerais,MG,3170503,Urucânia,RuralAdjacente,31,10333
3072,Minas Gerais,MG,3170529,Urucuia,RuralAdjacente,31,17470
3073,Minas Gerais,MG,3170578,Vargem Alegre,IntermediarioAdjacente,31,6460
3074,Minas Gerais,MG,3170602,Vargem Bonita,RuralAdjacente,31,2143
3075,Minas Gerais,MG,3170651,Vargem Grande do Rio Pardo,RuralRemoto,31,5045
3076,Minas Gerais,MG,3170701,Varginha,Urbano,31,137608
3077,Minas Gerais,MG,3170750,Varjão de Minas,IntermediarioAdjacente,31,7235
3078,Minas Gerais,MG,3170800,Várzea da Palma,Urbano,31,40101
3079,Minas Gerais,MG,3170909,Varzelândia,RuralAdjacente,31,19290
3080,Minas Gerais,MG,3171006,Vazante,Urbano,31,20692
3081,Minas Gerais,MG,3171030,Verdelândia,RuralAdjacente,31,9527
3082,Minas Gerais,MG,3171071,Veredinha,RuralAdjacente,31,5733
3083,Minas Gerais,MG,3171105,Veríssimo,RuralAdjacente,31,4090
3084,Minas Gerais,MG,3171154,Vermelho Novo,RuralAdjacente,31,4852
3085,Minas Gerais,MG,3171204,Vespasiano,Urbano,31,131849
3086,Minas Gerais,MG,3171303,Viçosa,Urbano,31,79910
3087,Minas Gerais,MG,3171402,Vieiras,RuralAdjacente,31,3570
3088,Minas Gerais,MG,3171501,Mathias Lobato,RuralAdjacente,31,3157
3089,Minas Gerais,MG,3171600,Virgem da Lapa,RuralRemoto,31,13729
3090,Minas Gerais,MG,3171709,Virgínia,RuralAdjacente,31,8652
3091,Minas Gerais,MG,3171808,Virginópolis,RuralAdjacente,31,10459
3092,Minas Gerais,MG,3171907,Virgolândia,RuralAdjacente,31,5303
3093,Minas Gerais,MG,3172004,Visconde do Rio Branco,Urbano,31,43351
3094,Minas Gerais,MG,3172103,Volta Grande,RuralAdjacente,31,5270
3095,Minas Gerais,MG,3172202,Wenceslau Braz,Urbano,31,2543
3096,Espírito Santo,ES,3200102,Afonso Cláudio,RuralAdjacente,32,30326
3097,Espírito Santo,ES,3200136,Águia Branca,RuralAdjacente,32,9621
3098,Espírito Santo,ES,3200169,Água Doce do Norte,RuralAdjacente,32,10801
3099,Espírito Santo,ES,3200201,Alegre,IntermediarioAdjacente,32,29869
3100,Espírito Santo,ES,3200300,Alfredo Chaves,RuralAdjacente,32,14670
3101,Espírito Santo,ES,3200359,Alto Rio Novo,RuralAdjacente,32,7911
3102,Espírito Santo,ES,3200409,Anchieta,RuralAdjacente,32,30285
3103,Espírito Santo,ES,3200508,Apiacá,RuralAdjacente,32,7542
3104,Espírito Santo,ES,3200607,Aracruz,Urbano,32,104942
3105,Espírito Santo,ES,3200706,Atilio Vivacqua,RuralAdjacente,32,12270
3106,Espírito Santo,ES,3200805,Baixo Guandu,IntermediarioAdjacente,32,31263
3107,Espírito Santo,ES,3200904,Barra de São Francisco,RuralAdjacente,32,45301
3108,Espírito Santo,ES,3201001,Boa Esperança,RuralAdjacente,32,15146
3109,Espírito Santo,ES,3201100,Bom Jesus do Norte,Urbano,32,9988
3110,Espírito Santo,ES,3201159,Brejetuba,RuralAdjacente,32,12450
3111,Espírito Santo,ES,3201209,Cachoeiro de Itapemirim,Urbano,32,212172
3112,Espírito Santo,ES,3201308,Cariacica,Urbano,32,386495
3113,Espírito Santo,ES,3201407,Castelo,IntermediarioAdjacente,32,37956
3114,Espírito Santo,ES,3201506,Colatina,Urbano,32,124283
3115,Espírito Santo,ES,3201605,Conceição da Barra,IntermediarioAdjacente,32,31479
3116,Espírito Santo,ES,3201704,Conceição do Castelo,RuralAdjacente,32,12887
3117,Espírito Santo,ES,3201803,Divino de São Lourenço,RuralAdjacente,32,4236
3118,Espírito Santo,ES,3201902,Domingos Martins,RuralAdjacente,32,34120
3119,Espírito Santo,ES,3202009,Dores do Rio Preto,RuralAdjacente,32,6793
3120,Espírito Santo,ES,3202108,Ecoporanga,RuralAdjacente,32,22748
3121,Espírito Santo,ES,3202207,Fundão,Urbano,32,22379
3122,Espírito Santo,ES,3202256,Governador Lindenberg,RuralAdjacente,32,13047
3123,Espírito Santo,ES,3202306,Guaçuí,IntermediarioAdjacente,32,31372
3124,Espírito Santo,ES,3202405,Guarapari,Urbano,32,128504
3125,Espírito Santo,ES,3202454,Ibatiba,IntermediarioAdjacente,32,26762
3126,Espírito Santo,ES,3202504,Ibiraçu,IntermediarioAdjacente,32,12701
3127,Espírito Santo,ES,3202553,Ibitirama,RuralAdjacente,32,8830
3128,Espírito Santo,ES,3202603,Iconha,RuralAdjacente,32,14083
3129,Espírito Santo,ES,3202652,Irupi,RuralAdjacente,32,13672
3130,Espírito Santo,ES,3202702,Itaguaçu,RuralAdjacente,32,13982
3131,Espírito Santo,ES,3202801,Itapemirim,IntermediarioAdjacente,32,34957
3132,Espírito Santo,ES,3202900,Itarana,RuralAdjacente,32,10433
3133,Espírito Santo,ES,3203007,Iúna,IntermediarioAdjacente,32,29417
3134,Espírito Santo,ES,3203056,Jaguaré,IntermediarioAdjacente,32,31589
3135,Espírito Santo,ES,3203106,Jerônimo Monteiro,RuralAdjacente,32,12336
3136,Espírito Santo,ES,3203130,João Neiva,IntermediarioAdjacente,32,16774
3137,Espírito Santo,ES,3203163,Laranja da Terra,RuralAdjacente,32,10919
3138,Espírito Santo,ES,3203205,Linhares,Urbano,32,179755
3139,Espírito Santo,ES,3203304,Mantenópolis,RuralAdjacente,32,15653
3140,Espírito Santo,ES,3203320,Marataízes,IntermediarioAdjacente,32,39259
3141,Espírito Santo,ES,3203346,Marechal Floriano,RuralAdjacente,32,17141
3142,Espírito Santo,ES,3203353,Marilândia,RuralAdjacente,32,13091
3143,Espírito Santo,ES,3203403,Mimoso do Sul,RuralAdjacente,32,26079
3144,Espírito Santo,ES,3203502,Montanha,IntermediarioAdjacente,32,18954
3145,Espírito Santo,ES,3203601,Mucurici,RuralAdjacente,32,5468
3146,Espírito Santo,ES,3203700,Muniz Freire,RuralAdjacente,32,17176
3147,Espírito Santo,ES,3203809,Muqui,RuralAdjacente,32,15602
3148,Espírito Santo,ES,3203908,Nova Venécia,Urbano,32,50751
3149,Espírito Santo,ES,3204005,Pancas,RuralAdjacente,32,23426
3150,Espírito Santo,ES,3204054,Pedro Canário,IntermediarioAdjacente,32,26575
3151,Espírito Santo,ES,3204104,Pinheiros,IntermediarioAdjacente,32,27601
3152,Espírito Santo,ES,3204203,Piúma,Urbano,32,22388
3153,Espírito Santo,ES,3204252,Ponto Belo,RuralAdjacente,32,8016
3154,Espírito Santo,ES,3204302,Presidente Kennedy,RuralAdjacente,32,11741
3155,Espírito Santo,ES,3204351,Rio Bananal,RuralAdjacente,32,19398
3156,Espírito Santo,ES,3204401,Rio Novo do Sul,RuralAdjacente,32,11630
3157,Espírito Santo,ES,3204500,Santa Leopoldina,RuralAdjacente,32,12171
3158,Espírito Santo,ES,3204559,Santa Maria de Jetibá,RuralAdjacente,32,41588
3159,Espírito Santo,ES,3204609,Santa Teresa,RuralAdjacente,32,23853
3160,Espírito Santo,ES,3204658,São Domingos do Norte,RuralAdjacente,32,8735
3161,Espírito Santo,ES,3204708,São Gabriel da Palha,IntermediarioAdjacente,32,39085
3162,Espírito Santo,ES,3204807,São José do Calçado,RuralAdjacente,32,10536
3163,Espírito Santo,ES,3204906,São Mateus,Urbano,32,134629
3164,Espírito Santo,ES,3204955,São Roque do Canaã,RuralAdjacente,32,12602
3165,Espírito Santo,ES,3205002,Serra,Urbano,32,536765
3166,Espírito Santo,ES,3205010,Sooretama,IntermediarioAdjacente,32,31278
3167,Espírito Santo,ES,3205036,Vargem Alta,RuralAdjacente,32,21778
3168,Espírito Santo,ES,3205069,Venda Nova do Imigrante,RuralAdjacente,32,26204
3169,Espírito Santo,ES,3205101,Viana,Urbano,32,80735
3170,Espírito Santo,ES,3205150,Vila Pavão,RuralAdjacente,32,9280
3171,Espírito Santo,ES,3205176,Vila Valério,RuralAdjacente,32,14065
3172,Espírito Santo,ES,3205200,Vila Velha,Urbano,32,508655
3173,Espírito Santo,ES,3205309,Vitória,Urbano,32,369534
3174,Rio de Janeiro,RJ,3300100,Angra dos Reis,Urbano,33,210171
3175,Rio de Janeiro,RJ,3300159,Aperibé,IntermediarioAdjacente,33,12036
3176,Rio de Janeiro,RJ,3300209,Araruama,Urbano,33,136109
3177,Rio de Janeiro,RJ,3300225,Areal,Urbano,33,12763
3178,Rio de Janeiro,RJ,3300233,Armação dos Búzios,Urbano,33,35060
3179,Rio de Janeiro,RJ,3300258,Arraial do Cabo,Urbano,33,30827
3180,Rio de Janeiro,RJ,3300308,Barra do Piraí,Urbano,33,101139
3181,Rio de Janeiro,RJ,3300407,Barra Mansa,Urbano,33,185237
3182,Rio de Janeiro,RJ,3300456,Belford Roxo,Urbano,33,515239
3183,Rio de Janeiro,RJ,3300506,Bom Jardim,RuralAdjacente,33,27779
3184,Rio de Janeiro,RJ,3300605,Bom Jesus do Itabapoana,Urbano,33,37306
3185,Rio de Janeiro,RJ,3300704,Cabo Frio,Urbano,33,234077
3186,Rio de Janeiro,RJ,3300803,Cachoeiras de Macacu,Urbano,33,59652
3187,Rio de Janeiro,RJ,3300902,Cambuci,RuralAdjacente,33,15521
3188,Rio de Janeiro,RJ,3300936,Carapebus,Urbano,33,16859
3189,Rio de Janeiro,RJ,3300951,Comendador Levy Gasparian,Urbano,33,8590
3190,Rio de Janeiro,RJ,3301009,Campos dos Goytacazes,Urbano,33,514643
3191,Rio de Janeiro,RJ,3301108,Cantagalo,Urbano,33,20163
3192,Rio de Janeiro,RJ,3301157,Cardoso Moreira,RuralAdjacente,33,12818
3193,Rio de Janeiro,RJ,3301207,Carmo,Urbano,33,19161
3194,Rio de Janeiro,RJ,3301306,Casimiro de Abreu,Urbano,33,45864
3195,Rio de Janeiro,RJ,3301405,Conceição de Macabu,Urbano,33,23561
3196,Rio de Janeiro,RJ,3301504,Cordeiro,Urbano,33,22152
3197,Rio de Janeiro,RJ,3301603,Duas Barras,RuralAdjacente,33,11563
3198,Rio de Janeiro,RJ,3301702,Duque de Caxias,Urbano,33,929449
3199,Rio de Janeiro,RJ,3301801,Engenheiro Paulo de Frontin,IntermediarioAdjacente,33,14138
3200,Rio de Janeiro,RJ,3301850,Guapimirim,Urbano,33,62225
3201,Rio de Janeiro,RJ,3301876,Iguaba Grande,Urbano,33,29344
3202,Rio de Janeiro,RJ,3301900,Itaboraí,Urbano,33,244416
3203,Rio de Janeiro,RJ,3302007,Itaguaí,Urbano,33,136547
3204,Rio de Janeiro,RJ,3302056,Italva,RuralAdjacente,33,15387
3205,Rio de Janeiro,RJ,3302106,Itaocara,IntermediarioAdjacente,33,23211
3206,Rio de Janeiro,RJ,3302205,Itaperuna,Urbano,33,104354
3207,Rio de Janeiro,RJ,3302254,Itatiaia,Urbano,33,32312
3208,Rio de Janeiro,RJ,3302270,Japeri,Urbano,33,106296
3209,Rio de Janeiro,RJ,3302304,Laje do Muriaé,RuralAdjacente,33,7298
3210,Rio de Janeiro,RJ,3302403,Macaé,Urbano,33,266136
3211,Rio de Janeiro,RJ,3302452,Macuco,IntermediarioAdjacente,33,5646
3212,Rio de Janeiro,RJ,3302502,Magé,Urbano,33,247741
3213,Rio de Janeiro,RJ,3302601,Mangaratiba,Urbano,33,45941
3214,Rio de Janeiro,RJ,3302700,Maricá,Urbano,33,167668
3215,Rio de Janeiro,RJ,3302809,Mendes,IntermediarioAdjacente,33,18681
3216,Rio de Janeiro,RJ,3302858,Mesquita,Urbano,33,177016
3217,Rio de Janeiro,RJ,3302908,Miguel Pereira,Urbano,33,25622
3218,Rio de Janeiro,RJ,3303005,Miracema,Urbano,33,27134
3219,Rio de Janeiro,RJ,3303104,Natividade,RuralAdjacente,33,15305
3220,Rio de Janeiro,RJ,3303203,Nilópolis,Urbano,33,162893
3221,Rio de Janeiro,RJ,3303302,Niterói,Urbano,33,516981
3222,Rio de Janeiro,RJ,3303401,Nova Friburgo,Urbano,33,191664
3223,Rio de Janeiro,RJ,3303500,Nova Iguaçu,Urbano,33,825388
3224,Rio de Janeiro,RJ,3303609,Paracambi,Urbano,33,53093
3225,Rio de Janeiro,RJ,3303708,Paraíba do Sul,Urbano,33,44741
3226,Rio de Janeiro,RJ,3303807,Paraty,IntermediarioAdjacente,33,44175
3227,Rio de Janeiro,RJ,3303856,Paty do Alferes,Urbano,33,27942
3228,Rio de Janeiro,RJ,3303906,Petrópolis,Urbano,33,307144
3229,Rio de Janeiro,RJ,3303955,Pinheiral,Urbano,33,25563
3230,Rio de Janeiro,RJ,3304003,Piraí,IntermediarioAdjacente,33,29802
3231,Rio de Janeiro,RJ,3304102,Porciúncula,IntermediarioAdjacente,33,19068
3232,Rio de Janeiro,RJ,3304110,Porto Real,Urbano,33,20254
3233,Rio de Janeiro,RJ,3304128,Quatis,Urbano,33,14562
3234,Rio de Janeiro,RJ,3304144,Queimados,Urbano,33,152311
3235,Rio de Janeiro,RJ,3304151,Quissamã,IntermediarioAdjacente,33,25535
3236,Rio de Janeiro,RJ,3304201,Resende,Urbano,33,133244
3237,Rio de Janeiro,RJ,3304300,Rio Bonito,Urbano,33,60930
3238,Rio de Janeiro,RJ,3304409,Rio Claro,RuralAdjacente,33,18677
3239,Rio de Janeiro,RJ,3304508,Rio das Flores,RuralAdjacente,33,9401
3240,Rio de Janeiro,RJ,3304524,Rio das Ostras,Urbano,33,159529
3241,Rio de Janeiro,RJ,3304557,Rio de Janeiro,Urbano,33,6775561
3242,Rio de Janeiro,RJ,3304607,Santa Maria Madalena,RuralAdjacente,33,10380
3243,Rio de Janeiro,RJ,3304706,Santo Antônio de Pádua,Urbano,33,42705
3244,Rio de Janeiro,RJ,3304755,São Francisco de Itabapoana,RuralAdjacente,33,42214
3245,Rio de Janeiro,RJ,3304805,São Fidélis,IntermediarioAdjacente,33,38749
3246,Rio de Janeiro,RJ,3304904,São Gonçalo,Urbano,33,1098357
3247,Rio de Janeiro,RJ,3305000,São João da Barra,Urbano,33,36731
3248,Rio de Janeiro,RJ,3305109,São João de Meriti,Urbano,33,473385
3249,Rio de Janeiro,RJ,3305133,São José de Ubá,RuralAdjacente,33,7240
3250,Rio de Janeiro,RJ,3305158,São José do Vale do Rio Preto,RuralAdjacente,33,22032
3251,Rio de Janeiro,RJ,3305208,São Pedro da Aldeia,Urbano,33,107556
3252,Rio de Janeiro,RJ,3305307,São Sebastião do Alto,RuralAdjacente,33,9416
3253,Rio de Janeiro,RJ,3305406,Sapucaia,RuralAdjacente,33,18270
3254,Rio de Janeiro,RJ,3305505,Saquarema,Urbano,33,91938
3255,Rio de Janeiro,RJ,3305554,Seropédica,Urbano,33,83841
3256,Rio de Janeiro,RJ,3305604,Silva Jardim,RuralAdjacente,33,21775
3257,Rio de Janeiro,RJ,3305703,Sumidouro,RuralAdjacente,33,15709
3258,Rio de Janeiro,RJ,3305752,Tanguá,Urbano,33,34898
3259,Rio de Janeiro,RJ,3305802,Teresópolis,Urbano,33,185820
3260,Rio de Janeiro,RJ,3305901,Trajano de Moraes,RuralAdjacente,33,10653
3261,Rio de Janeiro,RJ,3306008,Três Rios,Urbano,33,82468
3262,Rio de Janeiro,RJ,3306107,Valença,Urbano,33,77202
3263,Rio de Janeiro,RJ,3306156,Varre-Sai,RuralAdjacente,33,11208
3264,Rio de Janeiro,RJ,3306206,Vassouras,IntermediarioAdjacente,33,37262
3265,Rio de Janeiro,RJ,3306305,Volta Redonda,Urbano,33,274925
3266,São Paulo,SP,3500105,Adamantina,Urbano,35,35153
3267,São Paulo,SP,3500204,Adolfo,RuralAdjacente,35,3545
3268,São Paulo,SP,3500303,Aguaí,Urbano,35,36981
3269,São Paulo,SP,3500402,Águas da Prata,Urbano,35,8262
3270,São Paulo,SP,3500501,Águas de Lindóia,IntermediarioAdjacente,35,18908
3271,São Paulo,SP,3500550,Águas de Santa Bárbara,RuralAdjacente,35,6142
3272,São Paulo,SP,3500600,Águas de São Pedro,IntermediarioAdjacente,35,3588
3273,São Paulo,SP,3500709,Agudos,Urbano,35,37582
3274,São Paulo,SP,3500758,Alambari,Urbano,35,6231
3275,São Paulo,SP,3500808,Alfredo Marcondes,Urbano,35,4201
3276,São Paulo,SP,3500907,Altair,RuralAdjacente,35,4211
3277,São Paulo,SP,3501004,Altinópolis,Urbano,35,16221
3278,São Paulo,SP,3501103,Alto Alegre,RuralAdjacente,35,4078
3279,São Paulo,SP,3501152,Alumínio,Urbano,35,18903
3280,São Paulo,SP,3501202,Álvares Florence,RuralAdjacente,35,3616
3281,São Paulo,SP,3501301,Álvares Machado,Urbano,35,25078
3282,São Paulo,SP,3501400,Álvaro de Carvalho,RuralAdjacente,35,5320
3283,São Paulo,SP,3501509,Alvinlândia,RuralAdjacente,35,3251
3284,São Paulo,SP,3501608,Americana,Urbano,35,244370
3285,São Paulo,SP,3501707,Américo Brasiliense,Urbano,35,41545
3286,São Paulo,SP,3501806,Américo de Campos,RuralAdjacente,35,5993
3287,São Paulo,SP,3501905,Amparo,Urbano,35,73145
3288,São Paulo,SP,3502002,Analândia,RuralAdjacente,35,5115
3289,São Paulo,SP,3502101,Andradina,Urbano,35,57245
3290,São Paulo,SP,3502200,Angatuba,IntermediarioAdjacente,35,25724
3291,São Paulo,SP,3502309,Anhembi,RuralAdjacente,35,6911
3292,São Paulo,SP,3502408,Anhumas,Urbano,35,4172
3293,São Paulo,SP,3502507,Aparecida,Urbano,35,36211
3294,São Paulo,SP,3502606,Aparecida d´Oeste,IntermediarioAdjacente,35,4122
3295,São Paulo,SP,3502705,Apiaí,IntermediarioAdjacente,35,24081
3296,São Paulo,SP,3502754,Araçariguama,IntermediarioAdjacente,35,23343
3297,São Paulo,SP,3502804,Araçatuba,Urbano,35,199210
3298,São Paulo,SP,3502903,Araçoiaba da Serra,Urbano,35,35389
3299,São Paulo,SP,3503000,Aramina,IntermediarioAdjacente,35,5689
3300,São Paulo,SP,3503109,Arandu,IntermediarioAdjacente,35,6373
3301,São Paulo,SP,3503158,Arapeí,RuralAdjacente,35,2452
3302,São Paulo,SP,3503208,Araraquara,Urbano,35,240542
3303,São Paulo,SP,3503307,Araras,Urbano,35,136739
3304,São Paulo,SP,3503356,Arco-Íris,RuralAdjacente,35,1755
3305,São Paulo,SP,3503406,Arealva,RuralAdjacente,35,8665
3306,São Paulo,SP,3503505,Areias,RuralAdjacente,35,3906
3307,São Paulo,SP,3503604,Areiópolis,IntermediarioAdjacente,35,11186
3308,São Paulo,SP,3503703,Ariranha,IntermediarioAdjacente,35,9851
3309,São Paulo,SP,3503802,Artur Nogueira,Urbano,35,56247
3310,São Paulo,SP,3503901,Arujá,Urbano,35,92453
3311,São Paulo,SP,3503950,Aspásia,RuralAdjacente,35,1815
3312,São Paulo,SP,3504008,Assis,Urbano,35,105768
3313,São Paulo,SP,3504107,Atibaia,Urbano,35,145378
3314,São Paulo,SP,3504206,Auriflama,Urbano,35,15316
3315,São Paulo,SP,3504305,Avaí,RuralAdjacente,35,5467
3316,São Paulo,SP,3504404,Avanhandava,IntermediarioAdjacente,35,14063
3317,São Paulo,SP,3504503,Avaré,Urbano,35,91792
3318,São Paulo,SP,3504602,Bady Bassitt,Urbano,35,18013
3319,São Paulo,SP,3504701,Balbinos,IntermediarioAdjacente,35,6127
3320,São Paulo,SP,3504800,Bálsamo,Urbano,35,9209
3321,São Paulo,SP,3504909,Bananal,RuralAdjacente,35,11039
3322,São Paulo,SP,3505005,Barão de Antonina,RuralAdjacente,35,3525
3323,São Paulo,SP,3505104,Barbosa,IntermediarioAdjacente,35,7532
3324,São Paulo,SP,3505203,Bariri,Urbano,35,35844
3325,São Paulo,SP,3505302,Barra Bonita,Urbano,35,36125
3326,São Paulo,SP,3505351,Barra do Chapéu,RuralAdjacente,35,5794
3327,São Paulo,SP,3505401,Barra do Turvo,RuralAdjacente,35,7606
3328,São Paulo,SP,3505500,Barretos,Urbano,35,123546
3329,São Paulo,SP,3505609,Barrinha,Urbano,35,33537
3330,São Paulo,SP,3505708,Barueri,Urbano,35,279704
3331,São Paulo,SP,3505807,Bastos,Urbano,35,20952
3332,São Paulo,SP,3505906,Batatais,Urbano,35,63438
3333,São Paulo,SP,3506003,Bauru,Urbano,35,381706
3334,São Paulo,SP,3506102,Bebedouro,Urbano,35,77612
3335,São Paulo,SP,3506201,Bento de Abreu,RuralAdjacente,35,3028
3336,São Paulo,SP,3506300,Bernardino de Campos,IntermediarioAdjacente,35,11168
3337,São Paulo,SP,3506359,Bertioga,Urbano,35,66154
3338,São Paulo,SP,3506409,Bilac,IntermediarioAdjacente,35,8197
3339,São Paulo,SP,3506508,Birigui,Urbano,35,126094
3340,São Paulo,SP,3506607,Biritiba-Mirim,Urbano,35,33265
3341,São Paulo,SP,3506706,Boa Esperança do Sul,Urbano,35,15111
3342,São Paulo,SP,3506805,Bocaina,IntermediarioAdjacente,35,12571
3343,São Paulo,SP,3506904,Bofete,RuralAdjacente,35,12107
3344,São Paulo,SP,3507001,Boituva,Urbano,35,63310
3345,São Paulo,SP,3507100,Bom Jesus dos Perdões,Urbano,35,26506
3346,São Paulo,SP,3507159,Bom Sucesso de Itararé,RuralAdjacente,35,4013
3347,São Paulo,SP,3507209,Borá,RuralAdjacente,35,839
3348,São Paulo,SP,3507308,Boracéia,IntermediarioAdjacente,35,4913
3349,São Paulo,SP,3507407,Borborema,Urbano,35,16278
3350,São Paulo,SP,3507456,Borebi,RuralAdjacente,35,2713
3351,São Paulo,SP,3507506,Botucatu,Urbano,35,149718
3352,São Paulo,SP,3507605,Bragança Paulista,Urbano,35,172346
3353,São Paulo,SP,3507704,Braúna,Urbano,35,5795
3354,São Paulo,SP,3507753,Brejo Alegre,Urbano,35,2911
3355,São Paulo,SP,3507803,Brodowski,Urbano,35,25605
3356,São Paulo,SP,3507902,Brotas,Urbano,35,24862
3357,São Paulo,SP,3508009,Buri,Urbano,35,20050
3358,São Paulo,SP,3508108,Buritama,Urbano,35,17414
3359,São Paulo,SP,3508207,Buritizal,IntermediarioAdjacente,35,4547
3360,São Paulo,SP,3508306,Cabrália Paulista,IntermediarioAdjacente,35,4222
3361,São Paulo,SP,3508405,Cabreúva,Urbano,35,51130
3362,São Paulo,SP,3508504,Caçapava,Urbano,35,95752
3363,São Paulo,SP,3508603,Cachoeira Paulista,Urbano,35,33827
3364,São Paulo,SP,3508702,Caconde,IntermediarioAdjacente,35,19031
3365,São Paulo,SP,3508801,Cafelândia,Urbano,35,17917
3366,São Paulo,SP,3508900,Caiabu,Urbano,35,4195
3367,São Paulo,SP,3509007,Caieiras,Urbano,35,104044
3368,São Paulo,SP,3509106,Caiuá,RuralAdjacente,35,6017
3369,São Paulo,SP,3509205,Cajamar,Urbano,35,79034
3370,São Paulo,SP,3509254,Cajati,IntermediarioAdjacente,35,28441
3371,São Paulo,SP,3509304,Cajobi,IntermediarioAdjacente,35,10649
3372,São Paulo,SP,3509403,Cajuru,Urbano,35,26613
